,count,percentage
erd1tmsa6a2j2tslqa4ufpxee2pep3uwqwruljps889e62qgkm2ur39qwaxejx,2,0.01233882411006231
erd1vqej8tkz52nqp927m2fvj84u8wy5xhk65y8wrv9q3y78k2cyu66qqu5ag4,2,0.01233882411006231
erd1ypycqt6rr92k0yz62axghjgvuwews4ak9f86mxywtdhktarmpktseqc965,2,0.01233882411006231
erd1l3wsvds79x3fgqax42zg3mwqx0lhm6lmf06cvlmnnwfpklm69ydsn7r2fr,2,0.01233882411006231
erd14cp932y46zg8rt8yhh8alcf4erzjgqzlcgjeuh54xqpwehjpqhjs8xl3zw,2,0.01233882411006231
erd1dd4ckygzut2htd8v4vqjted62cymkum40q96f8alh5574v4paftqmmgh9j,2,0.01233882411006231
erd1n66v6jjh68ugwr0d3hntm5dyz3vc5aqak4xkh2ze7zlnr7ux0p9s64r8zu,2,0.01233882411006231
erd19nsuussz3ha3qhvyt4en7rkddqkdtzkqvnu6knhpelawmvq3rrequs84vl,2,0.01233882411006231
erd1rqhrsald9q8g44vdr4dv6uje6wmmqlazvx377wvd5steu769s4cq83sxpd,2,0.01233882411006231
erd1h742jzknw0ezktw37sw5jm5st5lc3c043kl45pcewpgqp9t2547sdhl8hk,2,0.01233882411006231
erd1e4ykug6mz3gaktlfywu806mdhttg56ev58h3tkr6w57ds3tdl5dqzgtatw,2,0.01233882411006231
erd1az4n4yvs76keyp430kkha45rr80ar3np4cplv7wze2qmstl3x2zsq4vdrv,2,0.01233882411006231
erd1zha5qxurvy8grxh2ku80mv5z3w2dznfcn5q055sfftxr2w55kkjq2c7cra,2,0.01233882411006231
erd15s4r7t5uk8523fgqj7uwmr2nryw9x8tvs2wufdkv0kenx8melxesppws8j,2,0.01233882411006231
erd10zjg8x6s2udqpytea0xplytpp29p9x5zpj2na2xg07pqzwt3nx3sh0w3rt,2,0.01233882411006231
erd19njzqj7cznpe3dy0deke9cclkqelrvsxd8rvxkq9pe26zlerw0aswcek02,2,0.01233882411006231
erd1tyw08kc95ttzksfe2x3hf6yeaf4g20elcm5aghj8573vs6d47rzshxwpyp,2,0.01233882411006231
erd152l8uqw0g5q00a5pl8aefz056cw57zd3u0wczrgky8x5t4ugz7gst6tc6n,2,0.01233882411006231
erd18reqrcdyceretdwd27cpkjr5zd5758zj8ned4lw0gm33pxzfxa7qd8yrc9,2,0.01233882411006231
erd1ykcsegejws9866q6cywh8q79tfdqm2pg29727x74znezurhesewq7pneuu,2,0.01233882411006231
erd1s79g55snkctzrfd5ud4ph06tnk63sceqm5n7gjykx4daknzs88js260tft,2,0.01233882411006231
erd1wvs4hg6u0crpn3v0ps7z2guj5qjwzlwqm4rkhqu3slm2vr8gm5eqcp68gu,2,0.01233882411006231
erd1exfvfwctdnusy30rvfpp3t8hp3lpq8aqrjxpx0j2nayx8ctcg96s3yc2c2,2,0.01233882411006231
erd1ujqjquft4lhmrvm4wexd3ggekeq8exqdsk0j6wmlruct5u57k3ws5uhn5j,2,0.01233882411006231
erd16uahs9wvc92md0w7nxhtgdzv94uk5dk6dcyq40zk47s2nah4pj8sc6fz6d,2,0.01233882411006231
erd1qp3a95l7xwkfe4fzrynsag43t0q7kej936enmkzzeqyeepgmaf9spnwjya,2,0.01233882411006231
erd1w9p7dxl5pzz88dhq0jgke5x4hk5m4u570dr6cgch6wh2um24tx8qa279w2,2,0.01233882411006231
erd187n7rf4jnzl9neyvagxa4x9qzxwy8yuwkgpjawhwvu7m6p6duhrscf7wtq,2,0.01233882411006231
erd1rs462xjp8m4qlw79dzu4cdzgvv0y8cutzkuudd50w9fytezx3s9sgyrayp,2,0.01233882411006231
erd1007p2l59w2hlqfjs82vx9t2cvzss5vszgeg84nu3wk4409j52rnsmqgcyl,2,0.01233882411006231
erd1macgkm48y3uqdst34rg2ujtmjhxvvkhpfx70tpvfxasn4hmt6gcqgj0g4x,2,0.01233882411006231
erd16u8y45u397m5aduyz9fnc5gpv3eraxqhtued2qvvrskd32ffjkgspd4lcm,2,0.01233882411006231
erd1x0x9dmt80akuef4da8kzvq2nh7w8ve9qapyav2hw7stknlf56vkqrfllyp,2,0.01233882411006231
erd1e3yanzevgwuprzzgle2zunt9kglhpf8q0z74ztkfqhp54lnsaecs3dj97m,2,0.01233882411006231
erd124thxr08g9gf9kv4ewedx95xua5r8xp3fydwdet9kulsya5ltfpsut6p04,2,0.01233882411006231
erd1rdv5c7wl75ws6x00jqqrwcwehgjjf2s49yek5d5ktaclwha44ldshlnnwy,2,0.01233882411006231
erd18l4jszmcfy0xqt559lme3n0p6q8zrchpptjjgelpg58fcn9sce9qrt7smg,2,0.01233882411006231
erd1j684um38ycxz3gpp87fynqqmfwe2q3v084n8vulnyj668jyrverqqjfk0j,2,0.01233882411006231
erd1q0xfax0zzkjvv6u05kuqutgzjgpf7en9pmtr7zc3xz5jchprtdqsuwnzq0,2,0.01233882411006231
erd1m5sg3ddychf3fv0n5m3v9cftvgr3xvate6lfyrzuudk7l2wn0nssnq6rrx,2,0.01233882411006231
erd1cwvlmgpvx820kzuhyfydluda443ds9ty3p2f8d6epsdcmmqjt66qgdadz0,2,0.01233882411006231
erd1ddgfu4n33jq8zj9tjutzd2y26f75zc9p6a5gpp077j5ph8re32qst65egq,2,0.01233882411006231
erd1pvuxrm6nzlfqd4rmj9e7ymaz3tj2v4yqrx835m7mpwnxt8hqcqusx402qc,2,0.01233882411006231
erd14wh6dw6pkusfjn2lstsz348kwcuq26da7pv2kemvm0jjysahknyq5ak8md,2,0.01233882411006231
erd1y2sm76sgdnsqjpefgelt08wmx6uazf2dzwtacd9assd44zwvkm3qznvmrt,2,0.01233882411006231
erd1a3z7ttd0arhgyr4p58303mk0trfkftkwzraej7u7jr8eh2nweuds499u8w,2,0.01233882411006231
erd1d70upculpudc3tek47n39draa4mvfu3n3wfcdkvs4lcr8grwdkfq4vnklx,2,0.01233882411006231
erd19erel02ggz9ja8tfnfm829e6dse29n4a2ggcergclv6vnwj38vhs4fmv33,2,0.01233882411006231
erd14tlta46e0epl305zcu7vdurphmhtgupya35hu7a5xvkpa8ehsrkq6qkref,2,0.01233882411006231
erd14sjv9d0euuf0gktrr5ttzqsv5jds2elj7xg7y46h8wkpkaq35dqq3hhj35,2,0.01233882411006231
erd1xfmzlnzd6he3smfq4gjcg8u77jm26z6acdw8k8dcwn2avq4djnequmw4n8,2,0.01233882411006231
erd194zu0c4nwwvmaaqqcruqdy6su7axglk7dlmgfmv6mdm6pw349qrs5ucfy9,2,0.01233882411006231
erd1c27qeka26yy6s3pszszv89fjnm3nvzzarazghvzpgw284n6yc77q75rgqg,2,0.01233882411006231
erd1t7z3a8ujjw4ch7qft89xs4avxqdfl4p4dr7l9h9nv8yr089d8j7shvnu4y,2,0.01233882411006231
erd1f5wl3mf60jfa0pcypydcvhue9jxajkzns64k4fs4alphmu46hheqy0cees,2,0.01233882411006231
erd1f2k6rcllkfp4aft3ps7cdrvj72zjns8kh4r3qcm6dhte7pwhl8nscswyz5,2,0.01233882411006231
erd1xu308kng9xwf5jja68364cgn4etl0a2vlzyx6s3cjxrqzv3pdmns6plhsp,2,0.01233882411006231
erd1xu55j9n6yu82nxge7hsraa7sx5q0f4n2maeqwpcrtm8j7e9qqnkq8rh66m,2,0.01233882411006231
erd17s63tga2h74rh7gjhfsgdd5gsl0p0969f2pmg3kwk3222v77k3mq2eawyr,2,0.01233882411006231
erd1000qzks5fdxhyhzxxr79mhl2vyc2ahssxjnly5udvn0pfdn7sgyqdcxkee,2,0.01233882411006231
erd1xddqepzneyv59qqa2guet9l023g2j827wxna4d7dmcte8tcqgm9qmt5hu8,2,0.01233882411006231
erd1fgkgvnssl7prfvmeue2dvv6za9xmsc9zyjpqpczalxqtnh7vlmxqjnhzn4,2,0.01233882411006231
erd1meg9qllpvul9s6lhmwsj35c2yvxrhlt8j9fee7z5cqdcrg6nskqst5wvzs,2,0.01233882411006231
erd16z4hxxrm5r6k5rdpwjs8m69t0sv8pm3d2wg8jvsk8dknyyff04gs9k7t08,2,0.01233882411006231
erd1rsnlf9vfjm3ns3rdmpyu4hh67m7mmxjy6k98sxwj7sm765ltp0rq3w7lf8,2,0.01233882411006231
erd1yhcxkzxfrvf76tedcpknlzf5cv0luvcqlyhkpyrpnsgyrx7jza5qv2dhw3,2,0.01233882411006231
erd10l2jnregk2nthnaal8aemgrfam22lsz5xu5uafdkstsvd0ef2vjsdvm6q4,2,0.01233882411006231
erd1y56fp9xkmeme954rpxvskuxxkttzuvrksx9r2m3vh5cgw49px9zq7m54mz,2,0.01233882411006231
erd18w2xkt2wmusg7c0jn4568pry9qgclhnywmm5hhlxjf5j894wrmlsfvttmq,2,0.01233882411006231
erd1w4zlz692j527ahr09wclh2dtkwu06gkx8xprq36c3uzv7t0yjjasrjfzr3,2,0.01233882411006231
erd1k5uaadyg2dscxer6d63dwzqhrrw9gddve6eg2aaec35x6afdl97s6evfk7,2,0.01233882411006231
erd1dws84222slhfnndmltysyjwuzg5ml80eyc555ku0rtztd73rpwvqzna9nk,2,0.01233882411006231
erd1uyj9zvj7dg3kujgt4y8xtqp9z5fvp4jup949ccespe2lzz3vyvuq37hnu5,2,0.01233882411006231
erd1c7dfrersgarmm35wnef8n0pwyndkgnvy4fc5cj0555l338hd8seqes5tpc,2,0.01233882411006231
erd1k8v3y6q9t086upveyqhgxgape8l7r7y2jewdcezwvhr93z8jrzasrt6jrj,2,0.01233882411006231
erd1srl88xc0l4mrq97hpf3xh9hqa83rn37dlg0e4us70n7c5qr65jnqx045gp,2,0.01233882411006231
erd1lczdeqe4fzepcn049gcrdmqkwmhfn5vdsj8unv9xlmdnx4jwl0ts0s39xw,2,0.01233882411006231
erd1cse07mtetmd273mcf40ukqx7vugtfx32r2a4ayadjfx063p5m7nsfr3ymk,2,0.01233882411006231
erd1rk98mpqgwk39n4h0vvc8vhntm98exa7q0g2hylgs27zfjrstdh5sct0jsf,2,0.01233882411006231
erd10w02fq750wrt7270erqu2fc8wjt22n6scwcaaacm8q08hy6rw8yqsgl3m9,2,0.01233882411006231
erd1nk5jrsj2vudgrkd5we6vu3ula23dwdrhewcrxfvp29ek4xh55yvqrvlu6s,2,0.01233882411006231
erd1vl5u5nf4yeyql3jdsarp775k8p8yaev7k246qu9g7duq6v23kjrqxnj7ks,2,0.01233882411006231
erd16avaqc4mwfckzuqqtqywjny348s38n5e3yg7vtwqu3t6q4pz6syqh4v3qx,2,0.01233882411006231
erd1eg30gnf6jvjuqseyxd2kjwcj2ghvnyq2fps9r2pae7vdcc4h482sp37kj4,2,0.01233882411006231
erd1wf5y4xp75ddj8mvzg77xvyel6hdkw3whmte598v8y38euje5el6qwnchk2,2,0.01233882411006231
erd1m7r82ja3dxvt5yz4kxz2fk96g0gya6qz7afds3pq6u7eyfr3lyfslhjaqa,2,0.01233882411006231
erd14hpywgvxwyvj7252jnx5e90h2afpr75je6d0z7h0y7360fhmf0hsqlqww0,2,0.01233882411006231
erd19rvw9x5vw4zemlf86zxrcuyn4g5hzcrg327zkzqhyet3pvr4aqqqq5xyfp,2,0.01233882411006231
erd1af7zhl4wx0u4rsekp02a70ks7n8s7jvscr4lj0vrdt83sfev4azs50gyvm,2,0.01233882411006231
erd1yng4ajnxp03lx5erwcq57m5502m6t9nxajf5hv9nw0k27t8zcq4qq3vu4v,2,0.01233882411006231
erd10s4r5nkk7t47s57t9082pcymkpcmrnv8qmjvrcmupwl284423ekq6nwrrt,2,0.01233882411006231
erd1k0ksc0lfw5z4lnzgx6n7aun04443cz4xekpyup7p8vz47j5mvjhshs6sk7,2,0.01233882411006231
erd10uejy544all375w354avjglpa05ejk027ktgecj2vvj80alfhjtqrmvftu,2,0.01233882411006231
erd14axjnsly6xmy63f625snrgadena5vfdk25xutfl6qah3x9f4u0ss8t9my6,2,0.01233882411006231
erd1tyvkrc9t6mvwh2230eph455y8ysplcjq000wmgpmfvznunn38exskdk2cf,2,0.01233882411006231
erd1qqqj9q08vyj4q4ngrmgtrkvhax70l29cdduue8ukrjgp4whv0e8stw8sud,2,0.01233882411006231
erd16wz3e3rkls6tq9s5u6g9hk9n5ljm3w0nl4pkzex2zx7wm3kqvu4qut6wtx,2,0.01233882411006231
erd1unf85wc5wz3960ls4r2628rdqac7aa84v8kj2pjtqjp40k303hhq4pjzjr,2,0.01233882411006231
erd1u9nhpj8sdhx0v9x0246lyyzasuerncsy47ksg4ue2ak7rk2mc0tqc8sk2f,2,0.01233882411006231
erd1lq24nyv2s88hhuzsxh522rt2e2agcxszsy6arnse8r798l2658qqg35za9,2,0.01233882411006231
erd13ytelqxkmja524898dv5l6lhftmul4s7sswmwffg0mkf4ddctansvtml7w,2,0.01233882411006231
erd1w07jlv7qr03z0ye0gmz75st6a46hzpqkq5gvekjxz5es7vvkwtpquy3lx2,2,0.01233882411006231
erd124kdup9x24t2dnh6v8f6dff3qm4xlpzmd4kc9pyl033luhtq0uussr38j2,2,0.01233882411006231
erd1f4h3tpwvn8y0jn9nk645tne4qyw52tr7saf4dneplml5zwu5e9lskc7kez,2,0.01233882411006231
erd1dy42ucwu5xpdxt6ycy72dl3kg88qqv5nu7xfwqq52v8wwu8d6lrq4eq8l2,2,0.01233882411006231
erd1k64klf2pftnkck6ppt3u6hgkhzgn88k4zqrls4vg6equ4pd3pfgskmf98k,2,0.01233882411006231
erd1ekr9t0sevatl9z4smyew8yxlnwwatyur6k5p9jw0jffhf9nc7zmsvracmd,2,0.01233882411006231
erd1suar24ulqg6f8ec76xky9a3z3yt4npfl5ra0zqddncgywfn764pq7759v3,2,0.01233882411006231
erd1s2arjurvvwh6wx9ttdhudwpjtwgpwj058hxcyg4ulzuymhc4l07qvkkm8h,2,0.01233882411006231
erd14p5y4vdxr8h2z5hh4zum8ut5xtjknz8d33cq5fyw93zucxf6x4lsxax26y,2,0.01233882411006231
erd1s63lnyesxqscwv3v25wnt5xf3pa4w8upm438s2zd09hl3r4dpkfstxtjsm,2,0.01233882411006231
erd1w6jyuh634zjjz7j0dp390uqzcj8ysl8up4putcmdrq5kay6wpusqhwnzuf,2,0.01233882411006231
erd1t7zuk4c6u4nlqtxc3qvk4lvlullwvam6ular758s70dyzuu7vu9qgrc44u,2,0.01233882411006231
erd1p95977lz4sys5h7q58zr88ddxm45tnsarnp43hu48e744h6288dslkht6s,2,0.01233882411006231
erd1w67z6hfv8u6jn39p8xw2lkm9wnrejcwntxcw0k9xtuhzjqxugwwqpf986x,2,0.01233882411006231
erd1shevf8v7dla324zgkg2ysg0yx9m00p5vwt3uph3h7ulyupgespsqx2duzc,2,0.01233882411006231
erd1jv5m4v3yr0wy6g2jtz2v344sfx572rw6aclum9c6r7rd4ej4l6csjej2wh,2,0.01233882411006231
erd1xpzm2umfr26ypvcvhmcx37ndnrr39j6dmhvqfy6w4u4urthl62tsxmvqm6,2,0.01233882411006231
erd174nzgxrr7j7784rg5zcl09psfzxzulju800t5hs0lteytzx0uyuqgmxwe4,2,0.01233882411006231
erd1lqfpvcz5xc0d95x5674slftgxsmzh4admeeqpvafp9kwrhc6wcmquzdv8l,2,0.01233882411006231
erd1rsz36swc0ut8xe8qw23849f639khxrhjp6n5u2eqawgsgqhmx73s87vghk,2,0.01233882411006231
erd139u79gwwhq68h3dz7yewpg07lps9jdgay0pxd20qeqrmhsjcay2qct7djr,2,0.01233882411006231
erd1nmptq3e6hpzpamvcsa3pmacjc96s0s99vnstaa0hrwcreg6lmqmqspajf7,2,0.01233882411006231
erd10m6kfyd97meuy8mfhmftew75k7whsa0xn4z3z5epg4nkzhqpug4sls0k5t,2,0.01233882411006231
erd17d0l9n9sc06dxy8ama2rx0srt7w0d5huf280d879c6cfa562pyys7fc6ah,2,0.01233882411006231
erd1m7hxjezazs52ejyagfhetjdc2rtsu0atpskhwf64g43ewjskp5nsjwe6sp,2,0.01233882411006231
erd18eq88du6h6whz6r8suhutkd7mrr449ktj49l0e0ds0zk5f0nqc7q5jenaq,2,0.01233882411006231
erd183sqykh6st0l8vft8jxhp5kjwgd5c3jmwxd45r64h3kglmc75q8qz58zek,2,0.01233882411006231
erd1f0z4zs3gjtgyct9a3acrxn0whl5hamwvr504v0xkrryx22z6jttq0cz72n,2,0.01233882411006231
erd192hkk3042cmh97aya78z4v4c6amk5u6hr7v88upfsa848fa9mhlqavs5r8,2,0.01233882411006231
erd1uz8wpc49rkyxlws6yj2jcwmg6ycxcrtk8m0pdj60mh22q9yjkncqrxn2q6,2,0.01233882411006231
erd1lvfvrvufh7j9cjj86w4hjvuq7wqmu4n33a80eqjrm7kxhklsu4gquv4f8p,2,0.01233882411006231
erd157x0mqfde4ryspm8hzt6s30tjt5gdzn83fcxeyfdhq324slhxumq49ntah,2,0.01233882411006231
erd1xelsd0rsddvmusj6gtd0n2ze6uas0acnzqg0seu7vx0tcjwwhsnqyxjzgg,2,0.01233882411006231
erd14h9v5sxur6ur30x8t6wsyt2mhgml5mh55fe443fegth80yateenqsreh3n,2,0.01233882411006231
erd1usnr8k4ff9yy0tdctcm4tkhg2dypag8xmn4mnv03ezewcjcfvpsszlguem,2,0.01233882411006231
erd1j3jka52kk9xp62w8eylkdjgtn5gafrldsu8vhrw2qahlaxeu5sjsjdqnzu,2,0.01233882411006231
erd1nf5nnmvjcvhxvseft8559mu3svd6je6x5dnm8hegfc4eeljkm4wqcywzsq,2,0.01233882411006231
erd1ryedn0vxycse0jd664awn08z6ulrz235edrzvww7gamulsh0gm5ss89u42,2,0.01233882411006231
erd1qy35shcuzuyyq6ntfwmljp2ljvr0h30f9z3xae7mngqdwvuyalrskcn2as,2,0.01233882411006231
erd1rhc7m79feazmmtzhtf8z97remvszsljum2tz4fn02p7z6vmu0uesty4cll,2,0.01233882411006231
erd1np8ldq5sml58td9j9qam40g9txutfmxg6va7a0rxn68fyfy0f89qf9czf5,2,0.01233882411006231
erd1mcxs3sx2c890cetk4asx9g059psa8cnzatudjlf9an3jvn4prdzs4dyegc,2,0.01233882411006231
erd12rj78kszaplkg2ptfwhzjghfl9peluprqsk2lenylqywywfxc6ds6ul3fn,2,0.01233882411006231
erd1n2ypkkcttcpuu9hrtf0569ju0z09d7u26xmyk0fc9aaunlcrj5lqdpuglk,2,0.01233882411006231
erd1n9slmgu5ydgsfcktnvg04zqq08zwrz99ukm66s7nl6ca9xnrjtvsrpszlm,2,0.01233882411006231
erd1cn09ageyygwd2nu9qagmz5egs89hd9dj27vqsvdvks2qsvdmfvxqrucukc,2,0.01233882411006231
erd17wkfqpzegzlnxnkw8lmefvvn0yk30mftxvdfpnnkru86m9g78xdqhrma47,2,0.01233882411006231
erd1f38ae7gzpgxjaa5xw6ln4dtgxdrhq2ee7n6mzffr0tntel8f843sgjxpfn,2,0.01233882411006231
erd1ppeguhun80ck7s3hc8nj2heq5se8m3ce5r23gqyual8pcehwlf2s2ejvc5,2,0.01233882411006231
erd12vnxqfh06t874wc4r74tl5zakkxxhm0ujmn0ryv60p3rkzuwdu2q3cz2ah,2,0.01233882411006231
erd1jl58eyekvg5ejthdy5cwuyk6c6jdck2cu98u0h8lyzxneaxhjhhqtcdskr,2,0.01233882411006231
erd17ngec7x7l09sradxsky3syn2ucp9q0dx7870x7puazw8xp64v0kq54a7av,2,0.01233882411006231
erd1qeevk5mxmxxzvrqqa772yy803qcr4tqw3myevy2g08wrq64q572qmqrj9r,2,0.01233882411006231
erd1emdj2nqecyv8m46nj8n9x2tff9cevk3rtpln5eqppcnwyk9kjxvsrkaman,2,0.01233882411006231
erd18syms6d2l86zc7ugpce5t8a7hv2qlzy306s4579qynw42wxevmus6wvf0h,2,0.01233882411006231
erd1yev7zuxr4q2z0yxsnkqpcc0pqmpztvn85h7hmmd3wyftrqt2l7ds5ajvr9,2,0.01233882411006231
erd1j0gehdd8mxx2yzgvtvd26rvd0vper4thjaquwz9k0vwvy0qyvvxqty08mp,2,0.01233882411006231
erd1988ufvkx7gscjwt7yahejv385ad5f6wpfpal05zm2uxd93h6flqsz78dyx,2,0.01233882411006231
erd1rhuy9fmsf6ful56j6rjvvxtd2wv3hzyeznzfehj2dft5gn3a4ngqxkurmj,2,0.01233882411006231
erd1pwk5t5su8m0ugc0uueaf3ur60nq94un786kvalq2weanv3llqtxsauuvak,2,0.01233882411006231
erd10w2mwlrzxq6s6jmtmnyy5hp06tz9vnfkpzfl3knxppf9trvvvs7qt7jnsy,2,0.01233882411006231
erd1p2a6tqtfatnf8rzay3a3x92j5wvrxujz5skaj9e5m2m6dvgmhv4qfft6zw,2,0.01233882411006231
erd1ux5umpuxzhqjagkh2tyu6f8zysjys82dg7f3rza7xwmke072p89sj50g77,2,0.01233882411006231
erd1rvj0t0sw5fwukdv869wtggnwferxm76rq6yr6tfw0ug5fzg5ksnqayypda,2,0.01233882411006231
erd18j6344270gz53ftjfyg65q8f7nqf7407amc5cqes6a5wztenxnpqa0zfsk,2,0.01233882411006231
erd1w7u06jvdkhyt8yk93q4cca5yk7vu2c2l242cfajq557yssrwzz9qh79f66,2,0.01233882411006231
erd1z5hahlymw5mzg0twlkksrk4hraetpsp55dhpmnxs6suhf8ktc6qq7qycjf,2,0.01233882411006231
erd1sgtzl2xv496pvwperjumgqnxgnyh6n4wth267wly09e07fmpuyyqzreadz,2,0.01233882411006231
erd1da9asks5anhg0rhlpfhtjck3u3jz9v6p0f9adfdn7hhnsuxt6jwsjt3nvl,2,0.01233882411006231
erd1jq9evl3cwjv2cpfpxyltydzm85ennthactn8ad0kasmamrvn7ajqxv6esa,2,0.01233882411006231
erd1tful0zp9tjxh48r6hm98vyx2gc4mr3dvufcl0ua6e5w5jj09zheqr3vv7f,2,0.01233882411006231
erd18ahazthqrmmrwmmhyg7umllrqe69g5wjzwl5w4yh5zdzzygj4gpq2r7fzq,2,0.01233882411006231
erd1env6rpy0087ykucylakx2u2exe2anzwa8alejlc7cpmhfsv6gqssvcryu8,2,0.01233882411006231
erd1y5kcgz4ym0d26rhvztc0t4y253ajduat6wuncywf4g4xrln0qv2ssndgu3,2,0.01233882411006231
erd1ps5cx0fj74amx8jk0n5z3arr9tvycm489lc2ta5danfuenl2vwps0agj2d,2,0.01233882411006231
erd15jqvuzvgayn20ckx2kfjyqvc340zf6u46j9axnm2en5zn4nyuu3q9gjgxl,2,0.01233882411006231
erd19h4m4lucjhfcmany3a64wf50dmf7wcsskdcl0p69n78puzyjltlsxu5ww6,2,0.01233882411006231
erd1jqhpxamtwetm4jlqzmy8z70c4tm0nu4ql2m0zyvtqqn8t0dsc52qtxf48l,2,0.01233882411006231
erd1t8x72hft9v70020m2d78wp7qha8j22w9pczewczj3mmcrgpz0paqyuvyew,2,0.01233882411006231
erd1xluc2s88au070rmg6hqd5932nm3v2wccc9eczxyg49yver2gk0zsffxx8f,2,0.01233882411006231
erd1tjhj2n9cfdae20ax7es7j6frr3hv6a7hvdv6l2ahwjgs3gurfptshrca9x,2,0.01233882411006231
erd1gaac0zzkfmnmmkhths0unm5uga5kmzevvdgrvqu3h45x62hg72xsskwype,2,0.01233882411006231
erd17hsam77qe3tkkcqauu80hy7a2memtmp9crwwj283ak4gwlatsnrszvu82k,2,0.01233882411006231
erd1sghp3tz03td64azkzfrkq4kz7axmucma0rvwpn5f6v97pxnzdz9s2hn2hx,2,0.01233882411006231
erd198hstgp63tplznrg9tzpmn5pc4kk7essuj4urstfmm4ua7mtzjkqwkceuk,2,0.01233882411006231
erd1nnvkzk0cssfwlcw74y8275xm6300zwzuhh7n0lzx8yru0acfyggsmk9c8m,2,0.01233882411006231
erd18qkvaag63t5g2047laqpss2q4e3vmd7lfasgenz6gjzxkag7jahszt0fez,2,0.01233882411006231
erd1uvug3wwjvjq84ryjn5guk4pyngmey9tnc6muufv7ery3l4hmuymqjtnslx,2,0.01233882411006231
erd1dvx9798wmrprryh4cpnnw9csgqtnhcfyerlvs2ut8ygyag0rq2nqmj3n02,2,0.01233882411006231
erd1af28hj7wrxnwem3c9evkuerys3lsr5nwxgzjx49xc4r7jsrdv7cqdkvd84,2,0.01233882411006231
erd1fnffgspuhwtc3kdg46zq0jx0m3dc7eta9fgagc9al7ex42w2kf5qs3anma,2,0.01233882411006231
erd17wxygfah9e5358ssh680rgyal4feajt5ptaqhjdjxex94344zryqucuwse,2,0.01233882411006231
erd1qkzgzl7vylp6d3uv52aurnsrzzl9rjcx8t90pxkfsrjfry2wyy6qtzv3ld,2,0.01233882411006231
erd1mzu2ucw59nmjmxc9k6t4xfd9a9skv75qarrkrd8n3kr9na9lna7s6szytj,2,0.01233882411006231
erd1uz4vyqx856a8mj48428n2hrlku5zlhakj56kvc3lt7d3lvzrz2es9hgjpl,2,0.01233882411006231
erd1jtzcssc2uvs0kpuf3waetdeq5lzrr7399lzca2wk67c84gzv0ztsycj9q2,2,0.01233882411006231
erd17e5nnf6kqqskclndwexp6mkg9vhg32e6w7ua4luagracd0ptzhlq3lc6ll,2,0.01233882411006231
erd1x2pt8mfv5pmfra3x904dxs2sz2kwvvzn7hw5l4hyeavhug45czpq9s2v5c,2,0.01233882411006231
erd1nsxygppmz9uk6zlzxkga9vw9427v3hg878r6snhr24w54xuh2emqaux43v,2,0.01233882411006231
erd1ml9g8qx8zv47k0vyheud6urzs07yapcqxqjj0wy84709msryn9us90g0p6,2,0.01233882411006231
erd13vpjgsv0e897mrx4z6wkgetrzwgr7l3g4ran4fm797wdxr25xapq8y2tt8,2,0.01233882411006231
erd1clkl44993wm0wx4usceu0xqn3k2j75ltv5rge2x7e68r20h7lv3qdcshap,2,0.01233882411006231
erd1knycfv2u5ngmh5g2n4qgln5v54zx5l0yuf6gpzg3v4mc8rna2deq4ra6x4,2,0.01233882411006231
erd1czx9272lhlgrs2r9hcz29zc8m6uy2p3z5t7s7rat4q9ns5jz5j2q43r847,2,0.01233882411006231
erd1wrd7aul77686hgcunhan3wz3stfp8zdumwz3ggcculk0umew3nqq4qg0kf,2,0.01233882411006231
erd1kc0ex2kxya7gthra5qkydx5940ykj6wsagdencfj2q8muzeajczq68cz4r,2,0.01233882411006231
erd1pzgm6ut94r4dgk2c3yp4994fht4jxh0h38fdjhm84pmj8r6p6wfq4yzfpd,2,0.01233882411006231
erd1rgsr2sv9y2lcrj69g4aca6tp4mcusfsdvm4kqx73uy5q0t5534ts62lz5c,2,0.01233882411006231
erd1p3a6tv30kwegmvqp202jgyq5y0pxf9rl8asd8dcp9y5s2ajzucfsnqes4r,2,0.01233882411006231
erd1q4rxdk4lcvl9rjd7ktftctkzysh6jhnlsf5ju73vq445c6a7z4vqlm3y98,2,0.01233882411006231
erd13003rys9p9zz6s79j8srna4n94mv093r69dhughh9hyt8ujl6v7qe9hs6c,2,0.01233882411006231
erd17pk956pvw6e6amzq4kune8fk9l3jhl464fva33fgqhxtfmejqy3qxwrhym,2,0.01233882411006231
erd1ppavpkxafpqt99042klzu62q4zejyte23az0j4wwuvg0hh39dmdss3n842,2,0.01233882411006231
erd1c3smykdl6a8wq75s0c8n956krh2z0lll042haemq09aq5w6mmepqjmgxan,2,0.01233882411006231
erd1sautrj605m8l6elrx8phgyklxcvv2x3xlh0tgy0espzrf4khfknqp3npsk,2,0.01233882411006231
erd13n03l3nndty29uqrrzdvz9kx7065dc42qqc4z9ft6fjan6932x7svate2d,2,0.01233882411006231
erd1p65k8paylqgayqarcpd0fur8cm38jyq9m76twequ4zawgsahld8srkj7rs,2,0.01233882411006231
erd1x5shk70pxcdrsuwrvwefma47tlhe438vaw9k3vrzd5elqutzw8tsreuyq0,2,0.01233882411006231
erd1ykl727j2plzl7q64wnzt8qdndchtk5zrp028ms9sh9tuy88ydxesfaa0a2,2,0.01233882411006231
erd12jzydxnhvsk2p0rj2gucew3gv6ffkrm977fplxupm4vd0yvcmemql2tg7f,2,0.01233882411006231
