,count,percentage
erd1qq2zssnv2uafvmfd8gj2lz83swme6c6fcnfdfq6tfhrtz8e2v7pshgl8l5,5,0.03084706027515578
erd1jeemtzzg9dt8vgdn6x7ly7rs6jqk7w32mp0wuya4vmmrn8hqanjsaqqhhe,5,0.03084706027515578
erd15ftzhd2rls93wpj4nvlqa4q4mmsys27fdrgld3pz9s75lgqh77vq88qdgp,5,0.03084706027515578
erd1vdr8jnyhp0wlk3cwe2j5ejwkzwepexqgtnqxanravgv0d6vg59dqnfkjmm,5,0.03084706027515578
erd13p0u0g3s65cuufllv0jqu03mjqemlvjdgw27ffzvwhtez74alfzsf9n88r,5,0.03084706027515578
erd1sm94k8x4dsyye3a6kssm452gk6k23hcex6tjj7nhk550pw57zz5qcazunx,5,0.03084706027515578
erd1m3fqkqlgy65g2t2e6xw3w2qp4ks7n5pck5p8xedqx02hu2pzy3wq0tnarf,5,0.03084706027515578
erd17c57dsqtkluhfxsycwu0pv6vzrd32vs634ucmq26rq0xpk8y05jq5scca2,5,0.03084706027515578
erd1jstu6smj8ka7mk0e3qmlcxh6pxtasjxy4ksfes43t8yy9zhspwequyxw6r,5,0.03084706027515578
erd1ukhaj3n9299pzknnjyz29z5amrx4qfv3a3qmrrt5mn5rwp5v8ulszze324,5,0.03084706027515578
erd1t0jy3cdm4glu473thys8k53pzdun2yd3xerfulhh0lkwrh9m79vssdtfzh,5,0.03084706027515578
erd19kwgj5vxzjn4vsprcxe4ktrs9cq98yc9wcu63em6pfnrjdclhl8qlwjtts,5,0.03084706027515578
erd1hktl0s5kac5pxgyzhw9lkm2eyvn5ad6nq6g94zd6484arp22qlhs9usdk4,5,0.03084706027515578
erd1h0g85x0a965sj04zqe46hgc54wx6vnv8s0xjwcwstgp43hm65hcq8al64r,5,0.03084706027515578
erd1xdywpv46r597tygkjcyt3erf5hpwlmcsde5q98nx7cvp4e5szvgs2ceeq6,5,0.03084706027515578
erd1urwct7hsewpy2whx42rzu8cx0cchtemt7y6pd88gyq8d68hkc8pqrgaufd,5,0.03084706027515578
erd15hc0atkxdt572q92fzz8ezf2uvesehz2u8ud9t94patp77nhk0aq5hfjc2,5,0.03084706027515578
erd1u5kr0072457nxww66pe9kjx9rg5r7zmavtntuurwhs5rglksddqqv4xush,5,0.03084706027515578
erd1v42nukgt4v8w9amjtat35332czugta0lqwdsxajuslm3t5kqw8msh4ktv9,5,0.03084706027515578
erd1hvhkggvqw9wr57u4ufr6redxa59fw6z66gh47y5vz7cs2jg5scesf5xv3j,5,0.03084706027515578
erd1dmvhq363zjw2srlv3x26juxcsqx3u8ltqlnc5tckx0qu5qk8s36s2q808s,5,0.03084706027515578
erd1qe08auf2yvmmhr5phexfaxnuewwpw0u9mt0muarutp5n7a6s72ns4xtf6h,4,0.02467764822012462
erd1vl9kftqxvffyay4m9h3lrp0hqkw2k2u3ty9ze67jv9yh9hrz83ust4k9nv,4,0.02467764822012462
erd1kmyl7a2dyl3k5vwzrspdkw6hlfdjt3pd6f44r3lnuv0n2nhvffys5f0cyl,4,0.02467764822012462
erd13kw9j2w6mylxtanzrtz8h7j0s7d6dtfdxyynpkha6z6jqgmgp87qyfrt68,4,0.02467764822012462
erd1umncs56yfmdukm9usdsmasn4uzpcc98dyxgnyr0u37gsgsltps7qpdhxt8,4,0.02467764822012462
erd19xyv3jp2j48ng8kglsep2l7zl7er3lydg225448u33ckm9ymvukqcrt0uh,4,0.02467764822012462
erd1lwvc9kw8glcvfvwryuvp492mrg2667fjfrndett83557fql9m4dsgsuny0,4,0.02467764822012462
erd1f8wm92jqs0m9y0uh2adqazkhr5am3769xgg4u4jjke3nyufy480qaaqtd9,4,0.02467764822012462
erd1qqqqqqqqqqqqqpgqx54p2ltm89jjupmxlcqcp8jpehe8jxcxuhqsf3zw30,4,0.02467764822012462
erd1hnnucm7recamtsul5zpff7fj4whl0duhpd96wuk43fjyehfrgfzslaq5dx,4,0.02467764822012462
erd1ltnx3epzchtp2kratj38j3dm05q98d90lvg0h0nuwpq8xl0tgdaq4dzn08,4,0.02467764822012462
erd1gm3xkt584er0d44992yd505mffthtqjnujp8twcefercal3hfymqu2ph3u,4,0.02467764822012462
erd1yylek64rlnuwytmnp9xhcxkrn2ufgc7lkaj6sz905td6a3rhd5vqhfh74w,4,0.02467764822012462
erd1sc8e8uk9h39vldv3fwsfvzd2ldy8hx63dynaqt0w298gx68jeseqsqaqy4,4,0.02467764822012462
erd1hwac8stnx0gt0hympdpeutwr7su84jzv9j0r47jgw8w0r557dchsw3mhcc,4,0.02467764822012462
erd1hrxpjhyl77nt30p335fhj8umfn7l0d2d83u4sapp4svuqkvhqlmsseu678,4,0.02467764822012462
erd195jjpd0l93222xnehu8z0wum0p3cpr3rqurlzc53m93v5wqs7j5qk2madv,4,0.02467764822012462
erd1pn7cpwacckds9pechf5ca8fdq48l363wm92rcyvv57c77fap0ncqq9fn2a,4,0.02467764822012462
erd12u9j4pu28meqezyntcs00efzf0d993n0d8jy7uy7wgp9d7fsu5eq4vspxq,4,0.02467764822012462
erd1lg5v3jtn3gv66qt9hwqyesh4ftfmakuawtjyqpy7p3pmpdqule7slp76q7,4,0.02467764822012462
erd164emu498vllsr2h8f6t52sfc5sds0h58u9ece67zcvnywqnet2qqh3wzvh,4,0.02467764822012462
erd1slykj49yyk4asyf7rdj7axx39me9ftu8vrxf5pp7wx3fm92zx8sqgh5tl8,4,0.02467764822012462
erd1rjtjjca8v254wq5nee6j3dlsj0kq2lupzyx62c8dl9g72hhvsm4qg98l9c,4,0.02467764822012462
erd1k3prqcx4xrgt8d67rdxhdvc6eeg5f4lxsrqh3hzx6me0dcewq3hql9exl3,4,0.02467764822012462
erd1mz3fx5nkh3gr9nmvuyg55xpg7rm0upy2fd5fevj7pp8knddcaw9q3ej08v,4,0.02467764822012462
erd1a5g4tu9q56q32x9gmm4cgkkggc02prd4xrnupf57vqsa0ksr9jfs4nljdu,4,0.02467764822012462
erd1qqqqqqqqqqqqqpgqx00c5udg9uql5sgk5vswfr8cp7kalqgcyawq9xpw26,4,0.02467764822012462
erd139583gn3cq3kzuwj8z20s63rxr0nmuqgzkfet39vckutyq0lwphqkhnxkd,4,0.02467764822012462
erd1rpvk8rv7gtw85ptyqmk9af09enl9tjg5njug650mj9ny7sr0ecms2g75fs,4,0.02467764822012462
erd1w2sh7880t0h70hudcg8dfvr8kyuzq5vj2794mfarxh2z29dr5hws49xchs,4,0.02467764822012462
erd16slxwxsxwdsu88ww8rjxz3zczve5amw9nputs2pcvgsy7flm57pqqj9rrr,4,0.02467764822012462
erd1w0z64ltrpavz8yf4d4yhujzdgz72xu047emdvxt8qph9aaacvteqearmmp,4,0.02467764822012462
erd1x899zg4n6measetjnq9yhsnavv8ekudx6y806phkqh4y9t5w06dq42ksnv,4,0.02467764822012462
erd1mklay5n8cpye9jcukrgytnh95x5wkvx9ug00v8s9c54c5tnlzk8qd43uz0,4,0.02467764822012462
erd14h2qdwynfmt5wq9ljarmme8azv5zr2zeexkrzhv63jvw3hg235jssghapl,4,0.02467764822012462
erd1yhttrtgd50fg27ge56pm3vw0z0y7s8ezwvyf6tmsuzjeeczs5wuszafl3m,4,0.02467764822012462
erd1nc2ksach0sjdlrlqx4mjhfskmpmwnnyyrpmcza3rzqde86v7j85s3xmxrw,4,0.02467764822012462
erd1grpel9ymacas9l9t94ar4g2qkh2d4694n5djuez8na36sy3h0yxqn8vvtg,4,0.02467764822012462
erd1vrjcemnmdyxw5u24mnr26xgsn8yqteyvf6jd6lrccee5zgjzdx9qnwgvuj,4,0.02467764822012462
erd107gtuv5cx3nk0xfw7g9z6h7ur04v0h49eawj64dh6359uu8nz9fqpmf6ea,4,0.02467764822012462
erd1m5lsvpk63apjc0wwqn28taznv3qems5pz8q3tz2556q4s8ns8wtqn25dts,4,0.02467764822012462
erd1mvst5dv3xnw0ecu342xhmsxsslw02t9su7w95hnvdalxqaachwmqle9vxd,4,0.02467764822012462
erd1sn8tqfxecg0r0nwu62gcl0urg0vaepl7wwrd5tnh7u79t44gg4xqv5m2qj,4,0.02467764822012462
erd1suy4aymvapwnl456pr3xzgmlwu4pqugzurrq9c4njrxs0y6taksqh9jhnl,4,0.02467764822012462
erd13f5xueg5s35j5453c7uw3eevuruwy6e78efy0jxv0w8z56aumwcq7rfqm7,4,0.02467764822012462
erd1l47vxj4c9kq07t0vzdt6wey9khs7k5hk5ye7vvc7ezvd8lth5zrslr33an,4,0.02467764822012462
erd1f62qwteg73hymhtkezkrdrhu2gdj4vqhtgtuukerh28juhy04jjqwxkzrm,4,0.02467764822012462
erd1cxrqr0y4d42g7g4y6nmj9hj4w9d6axd0yj6ynm39lml7l96558wszxtctt,4,0.02467764822012462
erd1g8ack7xpeqnun3cejxwqxqgztg5gm05n6l4une68w3uwv2ccayuqcdwwdw,4,0.02467764822012462
erd1g7mph9rux9e2aw4p7lcj7hpxr4gsewfn6z09g83s46t94p7gd7cqyzdvjy,4,0.02467764822012462
erd1tx6fs4tpazwv8ntw43gk0e4qxqp2fzasely52stsmhhvrxcand8q0np0hr,4,0.02467764822012462
erd1eclhplj3aq5fwew3pstzyl6at8mwsaf0x7erlckyruv2vnmq706s564uzp,4,0.02467764822012462
erd17c36rvcjar2v45ndynug3kwwqpu6dc5vkx6v3vllazmrk8vvls9sy96ggl,4,0.02467764822012462
erd1fndsk54quwns3awd65rsnpk6zrkq92lrkp43ez3pesvdv9mynrhqj7pa45,4,0.02467764822012462
erd1n2remt9lhdde6flr25pc0mjdjyaypakun62rzkv2ylwe6xrvq3kq2rtpr7,4,0.02467764822012462
erd157a3mfp6lufx9z9dd7vaqcnljrstrm067pkslrq44std8n3qlfss4cjzhj,4,0.02467764822012462
erd1m9ju3pjvs26s6gr9734c78h546spe5x43kx38045y70ut9x837yqg4nz74,4,0.02467764822012462
erd1j6a2sqluwnp4rfs7dupg0ann2rgfezfhq7mmsaklye0x36llhesq7gvngl,4,0.02467764822012462
erd1gfxz723cdm0ve4nf0j856u4ggqjqdmqvjuuzwuwf20t2rwen4dpqgexrjn,4,0.02467764822012462
